660 1,660 2,660 3,660 4,660 5,660 6,660 7,660 8,660 9,660 10,660 11,660 12,940 1,940 2,940 3,940 4,940 5,940 6,940 7,940 8,940 9,940 10,940 11,940 12,850 1,850 2,850 3,850 4,850 5,850 6,850 7,850 8,850 9,850 10,850 11,850 12,pkt_counter,timestamp_iso
359705,346204,221607,219356,185112,215966,224407,249051,232656,254513,262736,371252,108350,95128,52721,54119,56756,65678,62445,71092,61082,71683,71276,118912,19988,16046,11127,10748,10574,10209,11999,12244,11914,12443,11984,19972,100,2025-11-25T15:16:02.184-06:00
359707,346200,221605,219372,185066,215974,224394,249026,232611,254521,262744,371353,108318,95114,52698,54124,56788,65668,62433,71072,61093,71681,71286,118833,20016,16045,11161,10751,10578,10258,11997,12245,11925,12442,11980,19956,100,2025-11-25T15:16:02.184-06:00
359737,346263,221618,219407,185089,215984,224366,248980,232541,254474,262746,371313,108326,95080,52771,54132,56797,65671,62421,71078,61080,71678,71255,118871,19988,16072,11105,10747,10574,10258,11997,12237,11915,12446,11976,19955,101,2025-11-25T15:16:02.312-06:00
359653,346194,221616,219298,184897,215689,224276,248796,232495,254479,262700,371483,108342,95114,52724,54086,56617,65471,62381,70983,61071,71624,71234,118851,19995,16075,11129,10728,10547,10239,12000,12223,11909,12464,11996,19953,101,2025-11-25T15:16:02.312-06:00
359894,346375,221640,219103,184664,215408,223627,247536,231763,254265,262652,371684,108338,95129,52700,54003,56442,65185,62045,70376,60629,71440,71138,118810,20017,16060,11118,10714,10536,10207,11946,12128,11847,12423,11968,19976,102,2025-11-25T15:16:02.334-06:00
359712,346228,221680,219171,184593,215220,223017,246272,230847,254025,262783,371721,108337,95084,52700,53980,56358,65031,61708,69729,60166,71219,71137,118810,20018,16069,11113,10708,10505,10186,11899,12032,11789,12379,11968,19995,102,2025-11-25T15:16:02.334-06:00
359773,346335,221738,219233,184607,215189,222869,245843,230477,253925,262801,371721,108322,95109,52712,53996,56370,65021,61594,69547,59924,71143,71151,118854,20004,16073,11109,10710,10513,10193,11896,12037,11754,12386,11981,20034,103,2025-11-25T15:16:02.401-06:00
359733,346328,221738,219235,184588,215200,222848,245830,230494,253872,262879,371771,108301,95063,52715,53992,56378,65034,61603,69568,59959,71133,71110,118843,20002,16066,11130,10718,10504,10192,11885,11986,11767,12358,11971,19966,103,2025-11-25T15:16:02.401-06:00
359871,346409,221727,219226,184621,215252,222897,245884,230536,253950,262830,371725,108345,95078,52701,54010,56382,65025,61598,69552,59962,71146,71139,118832,20028,16051,11114,10721,10513,10199,11869,12013,11746,12374,11979,20003,104,2025-11-25T15:16:02.484-06:00
359812,346397,221753,219268,184623,215204,222917,245915,230519,253915,262847,371721,108381,95079,52701,54004,56376,65041,61611,69579,59974,71156,71105,118822,19977,16077,11132,10718,10497,10206,11882,12015,11755,12373,11967,19962,104,2025-11-25T15:16:02.484-06:00
359853,346408,221722,219238,184578,215204,222883,245924,230600,253953,262776,371713,108400,95095,52708,53985,56368,65033,61605,69578,59985,71165,71134,118813,19995,16061,11108,10711,10515,10200,11886,12012,11769,12350,11978,19975,105,2025-11-25T15:16:02.607-06:00
359753,346369,221726,219276,184631,215309,222925,245940,230589,253882,262877,371576,108329,95100,52707,54007,56426,65158,61620,69589,59984,71167,71189,118845,19998,16053,11112,10724,10510,10212,11884,12019,11762,12366,11984,19964,105,2025-11-25T15:16:02.607-06:00
359781,346397,221682,219312,184847,215677,223426,247079,231225,254135,262775,371484,108401,95087,52701,54044,56584,65425,61916,70157,60307,71318,71213,118854,20028,16046,11117,10761,10537,10234,11926,12103,11800,12395,11973,19998,106,2025-11-25T15:16:02.631-06:00
359683,346301,221707,219289,185087,215978,224045,248274,231959,254318,262768,371262,108355,95103,52747,54112,56768,65660,62251,70724,60733,71494,71300,118859,20012,16067,11137,10751,10574,10250,11948,12198,11869,12431,11987,19972,106,2025-11-25T15:16:02.631-06:00
359666,346264,221616,219446,185193,216057,224528,249321,232710,254468,262751,371176,108338,95115,52728,54167,56833,65740,62508,71185,61141,71693,71279,118863,19993,16063,11132,10739,10559,10274,12007,12270,11912,12438,11999,19974,107,2025-11-25T15:16:02.694-06:00
