t_center_s,R_art,R_vein,rho_hat,Sa_est,Sv_est,Sa_pct,Sv_pct
190.48,2.074116153460344,1.0804578565641831,6.657084824811095,0.9808936618104681,1.0,98.08936618104681,100.0
191.48,2.08928655372689,1.0676513114942137,6.657084824811095,0.98,1.0,98.0,100.0
192.48,2.0146193358428195,1.0383272967194568,6.657084824811095,0.9844051932359904,1.0,98.44051932359903,100.0
193.48,2.3325442932904696,1.035055226696573,7.432175921663212,0.98,1.0,98.0,100.0
194.48,2.4158808932445117,1.0510155139238972,7.697710974246491,0.9800000000000002,1.0,98.00000000000001,100.0
195.48,2.567012917423458,1.0421951202260378,7.697710974246491,0.9723291398121855,1.0,97.23291398121854,100.0
196.48,2.4953022770623496,1.045385706383077,7.697710974246491,0.9759625307363825,1.0,97.59625307363825,100.0
197.48,2.359035359619949,1.052295060951745,7.516584293191024,0.9800000000000001,1.0,98.00000000000001,100.0
198.48,2.2567424925372044,1.0171667311523689,7.275676496764133,0.9814386749055655,1.0,98.14386749055654,100.0
199.48,2.2343869314645635,1.0032728612644517,7.275676496764133,0.9826452972432419,1.0,98.26452972432419,100.0
200.48,2.283427877815485,1.0021117457194026,7.275676496764133,0.9799999999999998,1.0,97.99999999999997,100.0
201.48,2.3600545135026736,1.0260219543249482,7.519831618855726,0.98,1.0,98.0,100.0
202.48,2.5676011777580228,0.8850117918859769,7.519831618855726,0.9692310700043126,1.0,96.92310700043126,100.0
203.48,2.4868130986876893,0.7628590614553148,7.519831618855726,0.9734109581209728,1.0,97.34109581209728,100.0
204.48,2.1610333272299256,0.8883403778297542,7.185962075345,0.9851523012183449,1.0,98.51523012183449,100.0
205.48,2.2552715392259883,0.8766427698383793,7.185962075345,0.98,1.0,98.0,100.0
206.48,2.1866081216318323,0.9682162279982587,7.185962075345,0.9837517773862976,1.0,98.37517773862976,100.0
207.48,2.418232468391595,0.9936711363250814,7.6242956462631,0.9786951707707491,1.0,97.8695170770749,100.0
